MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
5.6683,23.0,5.610939907550077,1.0338983050847457,3399.0,2.6186440677966103,37.56,-122.26,3.91
6.5948,23.0,6.673622704507513,1.0467445742904842,3484.0,2.9081803005008346,37.57,-122.26,4.04
5.6396,19.0,5.961136023916293,1.0508221225710015,3437.0,2.5687593423019432,37.56,-122.25,4.303
4.39,27.0,4.375288683602771,1.0092378752886837,2243.0,2.5900692840646653,37.55,-122.29,2.701
3.9699,24.0,4.033123028391167,1.0701892744479495,3169.0,2.4992113564668768,37.54,-122.28,2.932
4.9091,43.0,5.051224944320713,0.9755011135857461,1151.0,2.56347438752784,37.54,-122.29,2.932
5.1701,37.0,5.598870056497175,1.0169491525423728,463.0,2.615819209039548,37.54,-122.28,2.942
5.0081,39.0,5.013745704467354,0.979381443298969,761.0,2.6151202749140894,37.54,-122.29,2.981
4.9464,41.0,4.994269340974212,1.0,811.0,2.32378223495702,37.54,-122.29,2.824
3.0278,35.0,4.053571428571429,1.0138888888888888,1089.0,2.1607142857142856,37.53,-122.29,3.106
4.8047,15.0,4.93351548269581,1.0919854280510017,2593.0,2.3615664845173043,37.53,-122.28,4.38
5.1207,34.0,5.063938618925831,0.9846547314578005,970.0,2.4808184143222505,37.53,-122.28,3.109
3.5,43.0,4.5078740157480315,0.905511811023622,586.0,2.3070866141732282,37.53,-122.27,2.674
3.5445,25.0,3.872651356993737,1.0594989561586639,2068.0,2.1586638830897704,37.53,-122.28,2.867
5.3506,33.0,5.3229571984435795,0.9740596627756161,1837.0,2.3826199740596627,37.52,-122.29,3.881
4.0801,27.0,5.126516464471404,1.1351819757365684,1285.0,2.2270363951473136,37.52,-122.28,3.978
4.0313,29.0,4.844444444444444,1.126984126984127,724.0,2.2984126984126982,37.52,-122.28,4.352
5.4719,38.0,5.890080428954423,0.9571045576407506,1228.0,3.292225201072386,37.52,-122.28,3.979
6.8787,38.0,6.12520325203252,0.9804878048780488,1455.0,2.3658536585365852,37.52,-122.29,3.868
5.5902,38.0,7.010126582278481,0.979746835443038,994.0,2.5164556962025317,37.52,-122.3,4.17
5.4322,35.0,6.903465346534653,1.1014851485148516,1156.0,2.8613861386138613,37.51,-122.3,3.91
8.1039,32.0,6.716374269005848,1.0146198830409356,871.0,2.546783625730994,37.52,-122.3,3.822
